# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1.267         	1.508471e-02	1.504795e-04	2.626560e-04
1.2671        	1.466687e-02	1.504000e-04	2.624107e-04
1.2672        	1.432018e-02	1.503183e-04	2.621537e-04
1.2673        	1.431839e-02	1.502450e-04	2.618737e-04
1.2674        	1.424797e-02	1.501757e-04	2.615660e-04
1.2675        	1.415119e-02	1.501011e-04	2.612564e-04
1.2676        	1.415308e-02	1.500350e-04	2.609187e-04
1.2677        	1.407191e-02	1.499435e-04	2.605937e-04
1.2678        	1.398168e-02	1.498532e-04	2.603011e-04
1.2679        	1.389478e-02	1.497663e-04	2.600208e-04
1.268         	1.384142e-02	1.496816e-04	2.597221e-04
1.2681        	1.383787e-02	1.496009e-04	2.594248e-04
1.2682        	1.380843e-02	1.495173e-04	2.591479e-04
1.2683        	1.378403e-02	1.494312e-04	2.588928e-04
1.2684        	1.376773e-02	1.493462e-04	2.586660e-04
1.2685        	1.371340e-02	1.492610e-04	2.584576e-04
1.2686        	1.365067e-02	1.491778e-04	2.582624e-04
1.2687        	1.358378e-02	1.490947e-04	2.580775e-04
1.2688        	1.352141e-02	1.490115e-04	2.579007e-04
1.2689        	1.350595e-02	1.489274e-04	2.576286e-04
1.269         	1.345283e-02	1.488219e-04	2.575264e-04
1.2691        	1.342610e-02	1.487333e-04	2.573593e-04
1.2692        	1.341975e-02	1.486448e-04	2.571756e-04
1.2693        	1.343170e-02	1.485552e-04	2.569747e-04
1.2694        	1.345175e-02	1.484641e-04	2.567578e-04
1.2695        	1.346690e-02	1.483613e-04	2.565477e-04
1.2696        	1.339146e-02	1.482702e-04	2.563076e-04
1.2697        	1.327997e-02	1.481673e-04	2.560593e-04
1.2698        	1.317662e-02	1.480772e-04	2.557911e-04
1.2699        	1.309597e-02	1.479855e-04	2.555044e-04
1.27          	1.302332e-02	1.478822e-04	2.552302e-04
1.2701        	1.296217e-02	1.477874e-04	2.549521e-04
1.2702        	1.293715e-02	1.476838e-04	2.546748e-04
1.2703        	1.290915e-02	1.475788e-04	2.544075e-04
1.2704        	1.289036e-02	1.474725e-04	2.541460e-04
1.2705        	1.287725e-02	1.473650e-04	2.538929e-04
1.2706        	1.283751e-02	1.472567e-04	2.536440e-04
1.2707        	1.278588e-02	1.471483e-04	2.534039e-04
1.2708        	1.275702e-02	1.470491e-04	2.531538e-04
1.2709        	1.273154e-02	1.469506e-04	2.529057e-04
1.271         	1.270900e-02	1.468520e-04	2.526654e-04
1.2711        	1.270929e-02	1.467519e-04	2.524330e-04
1.2712        	1.270606e-02	1.466388e-04	2.522270e-04
1.2713        	1.271060e-02	1.465247e-04	2.520340e-04
1.2714        	1.272917e-02	1.464214e-04	2.518318e-04
1.2715        	1.275679e-02	1.463067e-04	2.516412e-04
1.2716        	1.279740e-02	1.462034e-04	2.514448e-04
1.2717        	1.287345e-02	1.460851e-04	2.512566e-04
1.2718        	1.289899e-02	1.459673e-04	2.510783e-04
1.2719        	1.289005e-02	1.458819e-04	2.507912e-04
1.272         	1.287892e-02	1.457649e-04	2.506175e-04
1.2721        	1.283877e-02	1.456468e-04	2.504226e-04
1.2722        	1.277684e-02	1.455293e-04	2.502282e-04
1.2723        	1.269991e-02	1.453974e-04	2.500525e-04
1.2724        	1.265145e-02	1.452682e-04	2.498843e-04
1.2725        	1.266429e-02	1.451423e-04	2.497073e-04
1.2726        	1.273584e-02	1.450339e-04	2.494949e-04
1.2727        	1.283961e-02	1.449079e-04	2.492887e-04
1.2728        	1.300043e-02	1.448014e-04	2.490677e-04
1.2729        	1.301333e-02	1.447129e-04	2.487785e-04
1.273         	1.299289e-02	1.445948e-04	2.485795e-04
1.2731        	1.296149e-02	1.444783e-04	2.483621e-04
1.2732        	1.293553e-02	1.443424e-04	2.481733e-04
1.2733        	1.292136e-02	1.442073e-04	2.479956e-04
1.2734        	1.290621e-02	1.440757e-04	2.478153e-04
1.2735        	1.290120e-02	1.439457e-04	2.476314e-04
1.2736        	1.291534e-02	1.438161e-04	2.474476e-04
1.2737        	1.287133e-02	1.437026e-04	2.472454e-04
1.2738        	1.285100e-02	1.435870e-04	2.470339e-04
1.2739        	1.285043e-02	1.434785e-04	2.467842e-04
1.274         	1.295512e-02	1.433542e-04	2.466176e-04
1.2741        	1.311187e-02	1.432279e-04	2.464225e-04
1.2742        	1.336609e-02	1.431014e-04	2.462348e-04
1.2743        	1.375096e-02	1.430031e-04	2.459926e-04
1.2744        	1.401515e-02	1.428669e-04	2.458385e-04
1.2745        	1.353658e-02	1.427151e-04	2.456813e-04
1.2746        	1.325501e-02	1.425694e-04	2.455427e-04
1.2747        	1.301786e-02	1.424239e-04	2.454022e-04
1.2748        	1.278351e-02	1.422813e-04	2.452603e-04
1.2749        	1.260194e-02	1.421452e-04	2.451135e-04
1.275         	1.259207e-02	1.420113e-04	2.449621e-04
1.2751        	1.255852e-02	1.418804e-04	2.447999e-04
1.2752        	1.250622e-02	1.417512e-04	2.446267e-04
1.2753        	1.255435e-02	1.416237e-04	2.444465e-04
1.2754        	1.255144e-02	1.415194e-04	2.442219e-04
1.2755        	1.254641e-02	1.413996e-04	2.440497e-04
1.2756        	1.250998e-02	1.412762e-04	2.438507e-04
1.2757        	1.247086e-02	1.411512e-04	2.436603e-04
1.2758        	1.246075e-02	1.410239e-04	2.434771e-04
1.2759        	1.243230e-02	1.408943e-04	2.432970e-04
1.276         	1.240119e-02	1.407656e-04	2.431192e-04
1.2761        	1.237545e-02	1.406370e-04	2.429432e-04
1.2762        	1.235197e-02	1.405102e-04	2.427664e-04
1.2763        	1.233120e-02	1.403887e-04	2.425906e-04
1.2764        	1.227525e-02	1.402497e-04	2.424253e-04
1.2765        	1.224494e-02	1.401129e-04	2.422709e-04
1.2766        	1.224905e-02	1.399770e-04	2.421149e-04
1.2767        	1.228152e-02	1.398418e-04	2.419570e-04
1.2768        	1.233054e-02	1.397071e-04	2.417955e-04
1.2769        	1.240585e-02	1.395726e-04	2.416303e-04
1.277         	1.248434e-02	1.394391e-04	2.414612e-04
1.2771        	1.258545e-02	1.393058e-04	2.412853e-04
1.2772        	1.271942e-02	1.391721e-04	2.411085e-04
1.2773        	1.293524e-02	1.390635e-04	2.408860e-04
1.2774        	1.325787e-02	1.389383e-04	2.407263e-04
1.2775        	1.329508e-02	1.388075e-04	2.405387e-04
1.2776        	1.328192e-02	1.386769e-04	2.403581e-04
1.2777        	1.349506e-02	1.385483e-04	2.401804e-04
1.2778        	1.412369e-02	1.384503e-04	2.399624e-04
1.2779        	1.422236e-02	1.383482e-04	2.397759e-04
1.278         	1.379950e-02	1.381957e-04	2.396432e-04
1.2781        	1.331559e-02	1.380471e-04	2.394961e-04
1.2782        	1.282636e-02	1.378736e-04	2.393547e-04
1.2783        	1.275547e-02	1.377087e-04	2.392189e-04
1.2784        	1.310966e-02	1.375501e-04	2.390671e-04
1.2785        	1.333156e-02	1.374000e-04	2.388992e-04
1.2786        	1.344025e-02	1.372574e-04	2.387167e-04
1.2787        	1.347699e-02	1.371221e-04	2.385148e-04
1.2788        	1.313798e-02	1.370060e-04	2.383067e-04
1.2789        	1.310517e-02	1.368709e-04	2.381183e-04
1.279         	1.303274e-02	1.367586e-04	2.379175e-04
1.2791        	1.290432e-02	1.366338e-04	2.377254e-04
1.2792        	1.273917e-02	1.365036e-04	2.375163e-04
1.2793        	1.256155e-02	1.363721e-04	2.373225e-04
1.2794        	1.242364e-02	1.362389e-04	2.371456e-04
1.2795        	1.236675e-02	1.361044e-04	2.369853e-04
1.2796        	1.237739e-02	1.359712e-04	2.368356e-04
1.2797        	1.238673e-02	1.358396e-04	2.366949e-04
1.2798        	1.236421e-02	1.356893e-04	2.365596e-04
1.2799        	1.235108e-02	1.355431e-04	2.364402e-04
1.28          	1.240794e-02	1.353984e-04	2.363228e-04
1.2801        	1.243057e-02	1.352549e-04	2.362006e-04
1.2802        	1.239934e-02	1.351116e-04	2.360761e-04
1.2803        	1.236681e-02	1.349683e-04	2.359478e-04
1.2804        	1.232466e-02	1.348264e-04	2.358174e-04
1.2805        	1.225955e-02	1.346838e-04	2.356878e-04
1.2806        	1.217955e-02	1.345393e-04	2.355539e-04
1.2807        	1.210099e-02	1.343949e-04	2.354122e-04
1.2808        	1.205776e-02	1.342499e-04	2.352624e-04
1.2809        	1.208394e-02	1.341227e-04	2.351086e-04
1.281         	1.215470e-02	1.339922e-04	2.349379e-04
1.2811        	1.226677e-02	1.338641e-04	2.347651e-04
1.2812        	1.243531e-02	1.337383e-04	2.345983e-04
1.2813        	1.268805e-02	1.335943e-04	2.344301e-04
1.2814        	1.277044e-02	1.334534e-04	2.342745e-04
1.2815        	1.291092e-02	1.333144e-04	2.341167e-04
1.2816        	1.251360e-02	1.332033e-04	2.339510e-04
1.2817        	1.266273e-02	1.330718e-04	2.338186e-04
1.2818        	1.236430e-02	1.329414e-04	2.336623e-04
1.2819        	1.209822e-02	1.327916e-04	2.335075e-04
1.282         	1.183545e-02	1.326439e-04	2.333666e-04
1.2821        	1.160132e-02	1.324978e-04	2.332235e-04
1.2822        	1.146960e-02	1.323539e-04	2.330805e-04
1.2823        	1.145216e-02	1.322134e-04	2.329396e-04
1.2824        	1.150012e-02	1.320744e-04	2.327998e-04
1.2825        	1.157573e-02	1.319358e-04	2.326597e-04
1.2826        	1.164442e-02	1.318012e-04	2.325194e-04
1.2827        	1.173363e-02	1.316683e-04	2.323766e-04
1.2828        	1.182697e-02	1.315353e-04	2.322334e-04
1.2829        	1.197577e-02	1.314388e-04	2.320964e-04
1.283         	1.212375e-02	1.313158e-04	2.319736e-04
1.2831        	1.222625e-02	1.311890e-04	2.318436e-04
1.2832        	1.229782e-02	1.310638e-04	2.317259e-04
1.2833        	1.231453e-02	1.309357e-04	2.316127e-04
1.2834        	1.229435e-02	1.307881e-04	2.314899e-04
1.2835        	1.224227e-02	1.306413e-04	2.313705e-04
1.2836        	1.215491e-02	1.304951e-04	2.312431e-04
1.2837        	1.205115e-02	1.303456e-04	2.311058e-04
1.2838        	1.191656e-02	1.301899e-04	2.309610e-04
1.2839        	1.179428e-02	1.300540e-04	2.308294e-04
1.284         	1.163674e-02	1.298808e-04	2.306867e-04
1.2841        	1.147196e-02	1.297039e-04	2.305262e-04
1.2842        	1.131484e-02	1.295227e-04	2.303688e-04
1.2843        	1.118532e-02	1.293401e-04	2.302141e-04
1.2844        	1.115667e-02	1.291618e-04	2.300663e-04
1.2845        	1.113608e-02	1.289854e-04	2.299291e-04
1.2846        	1.109852e-02	1.288124e-04	2.298114e-04
1.2847        	1.106124e-02	1.286407e-04	2.297279e-04
1.2848        	1.102142e-02	1.284795e-04	2.296237e-04
1.2849        	1.098781e-02	1.283531e-04	2.294751e-04
1.285         	1.094881e-02	1.282338e-04	2.292901e-04
1.2851        	1.089661e-02	1.281168e-04	2.290947e-04
1.2852        	1.082615e-02	1.279860e-04	2.288960e-04
1.2853        	1.073811e-02	1.278583e-04	2.287118e-04
1.2854        	1.066734e-02	1.277297e-04	2.285367e-04
1.2855        	1.060108e-02	1.275973e-04	2.283754e-04
1.2856        	1.054008e-02	1.274608e-04	2.282287e-04
1.2857        	1.048611e-02	1.273169e-04	2.280926e-04
1.2858        	1.045334e-02	1.271686e-04	2.279739e-04
1.2859        	1.044378e-02	1.270195e-04	2.278672e-04
1.286         	1.045646e-02	1.268689e-04	2.277697e-04
1.2861        	1.049717e-02	1.267164e-04	2.276777e-04
1.2862        	1.056287e-02	1.265614e-04	2.275890e-04
1.2863        	1.062446e-02	1.264070e-04	2.275053e-04
1.2864        	1.069218e-02	1.262546e-04	2.274203e-04
1.2865        	1.077897e-02	1.261026e-04	2.273316e-04
1.2866        	1.088541e-02	1.259521e-04	2.272361e-04
1.2867        	1.099234e-02	1.258037e-04	2.271288e-04
1.2868        	1.104535e-02	1.256528e-04	2.270142e-04
1.2869        	1.108438e-02	1.255247e-04	2.269046e-04
1.287         	1.106347e-02	1.254011e-04	2.267828e-04
1.2871        	1.093862e-02	1.252628e-04	2.266406e-04
1.2872        	1.078739e-02	1.251244e-04	2.265030e-04
1.2873        	1.064286e-02	1.249873e-04	2.263665e-04
1.2874        	1.049344e-02	1.248444e-04	2.262310e-04
1.2875        	1.034710e-02	1.246942e-04	2.261012e-04
1.2876        	1.025408e-02	1.245373e-04	2.259775e-04
1.2877        	1.024666e-02	1.243755e-04	2.258582e-04
1.2878        	1.025765e-02	1.242280e-04	2.257622e-04
1.2879        	1.027275e-02	1.240776e-04	2.256658e-04
1.288         	1.028696e-02	1.239110e-04	2.255649e-04
1.2881        	1.028068e-02	1.237474e-04	2.254794e-04
1.2882        	1.025175e-02	1.235867e-04	2.253993e-04
1.2883        	1.021333e-02	1.234220e-04	2.253075e-04
1.2884        	1.019839e-02	1.232591e-04	2.252221e-04
1.2885        	1.019808e-02	1.231035e-04	2.251564e-04
1.2886        	1.019153e-02	1.229508e-04	2.250895e-04
1.2887        	1.018722e-02	1.228004e-04	2.250258e-04
1.2888        	1.019074e-02	1.226556e-04	2.249612e-04
1.2889        	1.021535e-02	1.225142e-04	2.248945e-04
1.289         	1.025996e-02	1.223770e-04	2.248307e-04
1.2891        	1.030878e-02	1.222428e-04	2.247710e-04
1.2892        	1.035904e-02	1.221081e-04	2.247099e-04
1.2893        	1.041915e-02	1.219734e-04	2.246558e-04
1.2894        	1.048678e-02	1.218390e-04	2.246031e-04
1.2895        	1.055885e-02	1.217064e-04	2.245468e-04
1.2896        	1.063275e-02	1.215716e-04	2.244894e-04
1.2897        	1.072061e-02	1.214337e-04	2.244316e-04
1.2898        	1.083735e-02	1.212937e-04	2.243746e-04
1.2899        	1.088464e-02	1.211532e-04	2.243184e-04
1.29          	1.085786e-02	1.210138e-04	2.242654e-04
1.2901        	1.077645e-02	1.208724e-04	2.242148e-04
1.2902        	1.066296e-02	1.207296e-04	2.241699e-04
1.2903        	1.054231e-02	1.205861e-04	2.241248e-04
1.2904        	1.041994e-02	1.204401e-04	2.240834e-04
1.2905        	1.031211e-02	1.202894e-04	2.240435e-04
1.2906        	1.027474e-02	1.201343e-04	2.239885e-04
1.2907        	1.025633e-02	1.199756e-04	2.239371e-04
1.2908        	1.022652e-02	1.198176e-04	2.238890e-04
1.2909        	1.019651e-02	1.196587e-04	2.238476e-04
1.291         	1.017184e-02	1.195007e-04	2.238126e-04
1.2911        	1.014539e-02	1.193430e-04	2.237868e-04
1.2912        	1.011888e-02	1.191848e-04	2.237853e-04
1.2913        	1.009428e-02	1.190288e-04	2.237924e-04
1.2914        	1.006974e-02	1.188726e-04	2.238093e-04
1.2915        	1.005419e-02	1.187167e-04	2.238352e-04
1.2916        	1.004662e-02	1.185637e-04	2.238657e-04
1.2917        	1.004909e-02	1.184146e-04	2.239028e-04
1.2918        	1.005475e-02	1.182665e-04	2.239486e-04
1.2919        	1.006585e-02	1.181202e-04	2.239991e-04
1.292         	1.010097e-02	1.179761e-04	2.240493e-04
1.2921        	1.012262e-02	1.178347e-04	2.241005e-04
1.2922        	1.015107e-02	1.176972e-04	2.241512e-04
1.2923        	1.017888e-02	1.175652e-04	2.241996e-04
1.2924        	1.020093e-02	1.174367e-04	2.242429e-04
1.2925        	1.021362e-02	1.173122e-04	2.242826e-04
1.2926        	1.023240e-02	1.171881e-04	2.243192e-04
1.2927        	1.025746e-02	1.170622e-04	2.243523e-04
1.2928        	1.027582e-02	1.169311e-04	2.243790e-04
1.2929        	1.029624e-02	1.167935e-04	2.244015e-04
1.293         	1.032081e-02	1.166532e-04	2.244227e-04
1.2931        	1.034604e-02	1.165137e-04	2.244373e-04
1.2932        	1.036195e-02	1.163735e-04	2.244503e-04
1.2933        	1.037058e-02	1.162291e-04	2.244597e-04
1.2934        	1.037825e-02	1.160818e-04	2.244630e-04
1.2935        	1.038973e-02	1.159296e-04	2.244620e-04
1.2936        	1.039933e-02	1.157712e-04	2.244448e-04
1.2937        	1.040508e-02	1.156084e-04	2.244226e-04
1.2938        	1.040290e-02	1.154477e-04	2.243929e-04
1.2939        	1.041718e-02	1.152905e-04	2.243656e-04
1.294         	1.045514e-02	1.151477e-04	2.243820e-04
1.2941        	1.052868e-02	1.150058e-04	2.244005e-04
1.2942        	1.066192e-02	1.148664e-04	2.244269e-04
1.2943        	1.079318e-02	1.147268e-04	2.244569e-04
1.2944        	1.076419e-02	1.145871e-04	2.244897e-04
1.2945        	1.059406e-02	1.144513e-04	2.245290e-04
1.2946        	1.039681e-02	1.143022e-04	2.245398e-04
1.2947        	1.019807e-02	1.141570e-04	2.245561e-04
1.2948        	1.006056e-02	1.140213e-04	2.246044e-04
1.2949        	9.934470e-03	1.138882e-04	2.246492e-04
1.295         	9.862738e-03	1.137587e-04	2.246917e-04
1.2951        	9.889121e-03	1.136288e-04	2.247315e-04
1.2952        	9.953470e-03	1.134985e-04	2.247685e-04
1.2953        	9.989834e-03	1.133723e-04	2.248000e-04
1.2954        	1.000388e-02	1.132437e-04	2.248180e-04
1.2955        	1.000712e-02	1.131156e-04	2.248033e-04
1.2956        	9.998806e-03	1.129987e-04	2.248099e-04
1.2957        	9.987038e-03	1.128812e-04	2.248084e-04
1.2958        	9.976358e-03	1.127615e-04	2.247994e-04
1.2959        	9.964007e-03	1.126383e-04	2.247928e-04
1.296         	9.954707e-03	1.125085e-04	2.247798e-04
1.2961        	9.943267e-03	1.123700e-04	2.247364e-04
1.2962        	9.924580e-03	1.122300e-04	2.246847e-04
1.2963        	9.897345e-03	1.120946e-04	2.246529e-04
1.2964        	9.877314e-03	1.119587e-04	2.246147e-04
1.2965        	9.844633e-03	1.118274e-04	2.245769e-04
1.2966        	9.816734e-03	1.117000e-04	2.245285e-04
1.2967        	9.791978e-03	1.115782e-04	2.244767e-04
1.2968        	9.780885e-03	1.114512e-04	2.244057e-04
1.2969        	9.761998e-03	1.113248e-04	2.243301e-04
1.297         	9.729191e-03	1.112091e-04	2.242505e-04
1.2971        	9.698902e-03	1.111001e-04	2.241483e-04
1.2972        	9.690585e-03	1.109875e-04	2.239868e-04
1.2973        	9.669169e-03	1.108769e-04	2.239179e-04
1.2974        	9.686709e-03	1.107468e-04	2.238634e-04
1.2975        	9.702277e-03	1.106068e-04	2.238588e-04
1.2976        	9.712910e-03	1.104678e-04	2.239142e-04
1.2977        	9.754408e-03	1.103185e-04	2.239793e-04
1.2978        	9.794346e-03	1.101734e-04	2.240675e-04
1.2979        	9.872888e-03	1.100205e-04	2.241324e-04
1.298         	9.911069e-03	1.098714e-04	2.242128e-04
1.2981        	9.941712e-03	1.097090e-04	2.243483e-04
1.2982        	9.970046e-03	1.095434e-04	2.245051e-04
1.2983        	9.995829e-03	1.093768e-04	2.246644e-04
1.2984        	1.002240e-02	1.092126e-04	2.248042e-04
1.2985        	1.004245e-02	1.090597e-04	2.249070e-04
1.2986        	1.005166e-02	1.089153e-04	2.249613e-04
1.2987        	1.008131e-02	1.087790e-04	2.249674e-04
1.2988        	1.011453e-02	1.086600e-04	2.249186e-04
1.2989        	1.015331e-02	1.085527e-04	2.248125e-04
1.299         	1.018774e-02	1.084575e-04	2.246654e-04
1.2991        	1.023663e-02	1.083663e-04	2.244726e-04
1.2992        	1.027199e-02	1.082841e-04	2.242616e-04
1.2993        	1.032998e-02	1.082057e-04	2.240146e-04
1.2994        	1.038598e-02	1.081265e-04	2.237539e-04
1.2995        	1.042224e-02	1.080544e-04	2.235015e-04
1.2996        	1.043068e-02	1.079809e-04	2.232579e-04
1.2997        	1.046587e-02	1.079043e-04	2.230209e-04
1.2998        	1.049336e-02	1.078264e-04	2.228246e-04
1.2999        	1.057658e-02	1.077374e-04	2.226292e-04
1.3           	1.063024e-02	1.076639e-04	2.225090e-04
1.3001        	1.071641e-02	1.075604e-04	2.223919e-04
1.3002        	1.081057e-02	1.074413e-04	2.222738e-04
1.3003        	1.083636e-02	1.073237e-04	2.221972e-04
1.3004        	1.083138e-02	1.071976e-04	2.221192e-04
1.3005        	1.077038e-02	1.070791e-04	2.220707e-04
1.3006        	1.071378e-02	1.069626e-04	2.220216e-04
1.3007        	1.068657e-02	1.068405e-04	2.219511e-04
1.3008        	1.068532e-02	1.067221e-04	2.218716e-04
1.3009        	1.069622e-02	1.066121e-04	2.217986e-04
1.301         	1.067486e-02	1.065244e-04	2.216963e-04
1.3011        	1.074308e-02	1.064126e-04	2.216014e-04
1.3012        	1.082194e-02	1.062952e-04	2.214683e-04
1.3013        	1.084669e-02	1.061826e-04	2.213248e-04
1.3014        	1.081195e-02	1.061003e-04	2.211836e-04
1.3015        	1.076960e-02	1.059988e-04	2.210372e-04
1.3016        	1.076749e-02	1.058957e-04	2.208682e-04
1.3017        	1.075086e-02	1.057971e-04	2.207103e-04
1.3018        	1.081389e-02	1.056955e-04	2.205291e-04
1.3019        	1.077966e-02	1.056098e-04	2.203702e-04
1.302         	1.081951e-02	1.055105e-04	2.202118e-04
1.3021        	1.082799e-02	1.054213e-04	2.200511e-04
1.3022        	1.098574e-02	1.053184e-04	2.198814e-04
1.3023        	1.106063e-02	1.052227e-04	2.197269e-04
1.3024        	1.106049e-02	1.051332e-04	2.195590e-04
1.3025        	1.140575e-02	1.050332e-04	2.194009e-04
1.3026        	1.125827e-02	1.049423e-04	2.192317e-04
1.3027        	1.117431e-02	1.048463e-04	2.190727e-04
1.3028        	1.113474e-02	1.047545e-04	2.189110e-04
1.3029        	1.107373e-02	1.046671e-04	2.187604e-04
1.303         	1.102648e-02	1.045820e-04	2.185862e-04
1.3031        	1.099743e-02	1.044873e-04	2.184327e-04
1.3032        	1.099621e-02	1.043947e-04	2.182794e-04
1.3033        	1.104071e-02	1.043094e-04	2.181126e-04
1.3034        	1.112693e-02	1.042214e-04	2.179383e-04
1.3035        	1.122221e-02	1.041231e-04	2.177775e-04
1.3036        	1.135550e-02	1.040317e-04	2.176180e-04
1.3037        	1.149735e-02	1.039469e-04	2.174379e-04
1.3038        	1.171490e-02	1.038525e-04	2.172760e-04
1.3039        	1.161043e-02	1.037554e-04	2.171162e-04
1.304         	1.134949e-02	1.036586e-04	2.169597e-04
1.3041        	1.093365e-02	1.035661e-04	2.168103e-04
1.3042        	1.051197e-02	1.034794e-04	2.166617e-04
1.3043        	1.011495e-02	1.034041e-04	2.165001e-04
1.3044        	9.841930e-03	1.033292e-04	2.163362e-04
1.3045        	9.891726e-03	1.032532e-04	2.161741e-04
1.3046        	1.009658e-02	1.031817e-04	2.160017e-04
1.3047        	1.024098e-02	1.031091e-04	2.158352e-04
1.3048        	1.034998e-02	1.030499e-04	2.156479e-04
1.3049        	1.040337e-02	1.029733e-04	2.154640e-04
1.305         	1.041619e-02	1.028947e-04	2.152835e-04
1.3051        	1.038873e-02	1.028096e-04	2.151142e-04
1.3052        	1.034641e-02	1.027244e-04	2.149519e-04
1.3053        	1.037332e-02	1.026450e-04	2.148110e-04
1.3054        	1.045411e-02	1.025664e-04	2.146702e-04
1.3055        	1.044679e-02	1.024908e-04	2.145319e-04
1.3056        	1.043055e-02	1.024182e-04	2.143969e-04
1.3057        	1.043338e-02	1.023485e-04	2.142665e-04
1.3058        	1.045266e-02	1.022849e-04	2.141341e-04
1.3059        	1.042376e-02	1.022224e-04	2.139994e-04
1.306         	1.040039e-02	1.021612e-04	2.138684e-04
1.3061        	1.033456e-02	1.021004e-04	2.137127e-04
1.3062        	1.019430e-02	1.020400e-04	2.135718e-04
1.3063        	1.002712e-02	1.019795e-04	2.134311e-04
1.3064        	9.875738e-03	1.019204e-04	2.132645e-04
1.3065        	9.813645e-03	1.018601e-04	2.130488e-04
1.3066        	9.765072e-03	1.017907e-04	2.129021e-04
1.3067        	9.740629e-03	1.017199e-04	2.127610e-04
1.3068        	9.730117e-03	1.016489e-04	2.126192e-04
1.3069        	9.725405e-03	1.015775e-04	2.124777e-04
1.307         	9.723559e-03	1.015048e-04	2.123412e-04
1.3071        	9.703969e-03	1.014323e-04	2.122089e-04
1.3072        	9.676078e-03	1.013643e-04	2.120689e-04
1.3073        	9.644237e-03	1.012976e-04	2.119358e-04
1.3074        	9.602637e-03	1.012309e-04	2.118162e-04
1.3075        	9.567729e-03	1.011689e-04	2.116942e-04
1.3076        	9.593935e-03	1.011117e-04	2.114970e-04
1.3077        	9.510612e-03	1.010410e-04	2.113897e-04
1.3078        	9.472341e-03	1.009710e-04	2.112795e-04
1.3079        	9.452507e-03	1.009050e-04	2.111644e-04
1.308         	9.455832e-03	1.008454e-04	2.110485e-04
1.3081        	9.501999e-03	1.007860e-04	2.109294e-04
1.3082        	9.541904e-03	1.007243e-04	2.108122e-04
1.3083        	9.476700e-03	1.006664e-04	2.106941e-04
1.3084        	9.371954e-03	1.006136e-04	2.105725e-04
1.3085        	9.263335e-03	1.005664e-04	2.104470e-04
1.3086        	9.162824e-03	1.005248e-04	2.103166e-04
1.3087        	9.102883e-03	1.004766e-04	2.101041e-04
1.3088        	9.035729e-03	1.004331e-04	2.099689e-04
1.3089        	9.041430e-03	1.003925e-04	2.098316e-04
1.309         	9.058445e-03	1.003514e-04	2.096952e-04
1.3091        	9.090571e-03	1.003129e-04	2.095567e-04
1.3092        	9.113980e-03	1.002836e-04	2.094135e-04
1.3093        	9.121848e-03	1.002540e-04	2.092758e-04
1.3094        	9.121839e-03	1.002254e-04	2.091394e-04
1.3095        	9.137766e-03	1.001888e-04	2.089299e-04
1.3096        	9.093302e-03	1.001619e-04	2.087932e-04
1.3097        	9.072226e-03	1.001399e-04	2.086540e-04
1.3098        	9.057702e-03	1.001186e-04	2.085173e-04
1.3099        	9.049983e-03	1.000956e-04	2.083794e-04
1.31          	9.044110e-03	1.000720e-04	2.082445e-04
1.3101        	9.033747e-03	1.000495e-04	2.081114e-04
1.3102        	9.026155e-03	1.000270e-04	2.079751e-04
1.3103        	9.026725e-03	9.999457e-05	2.077609e-04
1.3104        	9.036002e-03	9.997181e-05	2.076371e-04
1.3105        	9.061106e-03	9.994733e-05	2.075141e-04
1.3106        	9.113601e-03	9.992149e-05	2.073966e-04
1.3107        	9.231840e-03	9.989581e-05	2.072807e-04
1.3108        	9.336879e-03	9.986250e-05	2.070930e-04
1.3109        	9.394179e-03	9.983500e-05	2.069836e-04
1.311         	9.426756e-03	9.981314e-05	2.068725e-04
1.3111        	9.323645e-03	9.979060e-05	2.067601e-04
1.3112        	9.189460e-03	9.977125e-05	2.066439e-04
1.3113        	9.041363e-03	9.975061e-05	2.065226e-04
1.3114        	8.898027e-03	9.971820e-05	2.063286e-04
1.3115        	8.793634e-03	9.969465e-05	2.062002e-04
1.3116        	8.755187e-03	9.967594e-05	2.060679e-04
1.3117        	8.751677e-03	9.965808e-05	2.059410e-04
1.3118        	8.753148e-03	9.964323e-05	2.058123e-04
1.3119        	8.809640e-03	9.961206e-05	2.056264e-04
1.312         	8.836541e-03	9.959364e-05	2.054976e-04
1.3121        	8.852278e-03	9.957804e-05	2.053659e-04
1.3122        	8.870821e-03	9.954810e-05	2.051872e-04
1.3123        	8.862056e-03	9.952731e-05	2.050724e-04
1.3124        	8.867531e-03	9.951096e-05	2.049538e-04
1.3125        	8.876075e-03	9.949376e-05	2.048343e-04
1.3126        	8.881412e-03	9.948394e-05	2.047290e-04
1.3127        	8.887621e-03	9.947516e-05	2.046247e-04
1.3128        	8.894241e-03	9.946735e-05	2.045178e-04
1.3129        	8.898065e-03	9.944224e-05	2.043394e-04
1.313         	8.912802e-03	9.942113e-05	2.042091e-04
1.3131        	8.943806e-03	9.940421e-05	2.040781e-04
1.3132        	8.994989e-03	9.938407e-05	2.039926e-04
1.3133        	9.111635e-03	9.935817e-05	2.038262e-04
1.3134        	9.146919e-03	9.932959e-05	2.037036e-04
1.3135        	9.109186e-03	9.930700e-05	2.035837e-04
1.3136        	9.042124e-03	9.928365e-05	2.034643e-04
